transaction_id|bank_amount|bank_timestamp
c9ffe6ad-a3c7-46bd-acf2-3aee96ed220b|43419.79546529577|2025-04-25 07:38:57
24783bfe-f71f-4d1d-ac44-28d71193a9f9|2015.136750167159|2025-03-01 00:17:36
eaff0f72-7968-46bd-bfb7-804a08de2266|34425.29805569719|2025-02-14 12:14:21
0e2029cf-798e-463c-8dcc-c477e4c7b1e6|48657.14070114464|2025-06-21 17:06:25
763c460d-a301-4e19-8f0d-a4303e7007a1|7025.095421265488|2025-03-22 11:32:49
e3e5692f-5cc5-4ae8-9384-f5daf4d229da|8160.133714881172|2025-06-06 11:47:49
b917e9e3-f778-4e07-9d6a-b66b478fa82a|43900.456654857015|2025-05-09 20:22:47
4cda47af-475a-494a-91f9-17a652416017|16262.217807569457|2025-05-29 22:35:14
0f93efff-850d-4df0-88a3-029ff9d004f3|11914.624249476608|2025-01-13 15:19:03
c2df6f71-9342-453b-9c82-3ee73a57fdcd|37978.59044773336|2025-03-15 02:53:51
0a8b9623-0fa4-401e-9f6c-87144337582a|40696.818822239926|2025-02-17 07:12:36
e8e39e2f-2800-43ca-a7a4-e94783ae29fa|30415.065989320254|2025-04-20 13:51:54
ec8dd39b-3226-4ec5-8d54-0dd8bc840bd9|9829.021913157483|2025-05-04 21:55:10
520dce14-bba8-42c1-a71c-f017269109a4|19034.656056386328|2025-01-20 05:01:21
1d283f20-db9e-4cd3-bd21-7e0a088faa34|12875.457233700165|2025-06-07 04:36:50
9fb45fce-498e-45f1-b9fa-6fb9a312c6c5|35896.25996549403|2025-04-02 02:59:25
f2ff988c-4347-4378-ba22-6e4e78f8309c|9113.602401192555|2025-02-27 06:26:08
8eeb46f9-ab02-48cb-bf31-3ebc27289116|45892.02358065295|2025-02-23 15:01:15
52c314e9-10df-40e9-91a4-303aa7ec5b4b|5660.1752916694795|2025-01-21 10:37:15
e6839182-5da2-41e0-9876-bf71cc20c66d|32348.895969483547|2025-06-20 00:57:11
68227e7a-ae59-4a43-9066-70ff01810a37|15138.48992182993|2025-06-16 23:00:41
0d9c7a38-6434-4d2f-9bc7-f847c23023fd|4830.742313571908|2025-06-11 03:06:33
70e74d56-93bf-4111-bde2-3d3d34edc7ef|49563.56055108923|2025-04-13 23:12:09
77668d70-02c9-4bab-ad12-af06a17dcb26|4017.3108782506106|2025-05-13 03:34:16
8043b8b1-14f2-465d-b86c-2dd960e44086|17211.032200006073|2025-03-03 16:14:09
2d808045-e125-44cd-ae9a-f84e9cc9be05|16683.660920457834|2025-01-03 00:16:16
da8b62c6-3fea-4db2-98e3-949319ba1c1f|23286.790735577073|2025-02-06 18:53:48
d0f2719d-fd39-4e35-84de-a018fb4cea5b|10086.754847583043|2025-05-02 00:03:39
04abe2a7-fbfb-40e1-bb53-66347dff70f7|17117.489892219954|2025-03-17 17:34:27
9888da1b-919b-428c-a3ff-2027f9d56cab|30050.660233538063|2025-06-21 21:53:02
8e00b37d-aa17-4bd0-8564-fe7d8a248666|19581.73466229097|2025-06-15 17:59:29
3a8cf738-8ac0-47f1-979c-28b50f9fa8bd|46639.28779072081|2025-02-04 15:30:22
d790011b-f762-4fd3-9aed-eaf5141c07cb|38253.101521725584|2025-06-18 19:30:29
ab0dcd5c-417e-441f-864f-86eb2d1e340e|6131.791950973804|2025-03-22 03:57:39
31e9958e-4c33-438d-84e0-bfab4d2ba614|48292.03935318624|2025-03-19 21:49:39
c081686d-9bfe-4950-87e1-e89943cdaa94|42579.778101890064|2025-05-11 05:02:26
cd48e699-52bf-4df4-a5dc-17d07d223d85|39048.56986696098|2025-01-13 09:50:41
f4818015-c468-4377-93b5-5fd31aa4f71d|21546.33272506931|2025-06-06 08:49:01
28a92263-aca7-424d-8ee0-96407ec3bf4a|30922.043471413395|2025-04-11 18:35:18
8bf2c9a9-1b4a-4686-bbbc-08bd6606f2c2|31214.549309092046|2025-03-05 22:47:48
f62f8259-0fc8-4732-870c-be1785cb3c6a|32721.36230313208|2025-01-15 03:39:34
69f7dba7-8260-4615-9a3f-d2f8ee63ba38|48193.00791702521|2025-05-30 11:21:34
dfe881b5-2326-4b74-b40a-757fb84698f7|6897.741409647141|2025-03-24 03:04:36
696e6fad-36cd-4d01-b08b-aecbeb5eb4b6|18602.144835537078|2025-05-29 09:08:20
fee6fcfd-1fdb-479b-ac8e-a96b85651855|16267.579064005253|2025-06-30 17:30:20
a8813bca-eecd-4603-8af8-83de036f0099|47814.007778164385|2025-04-30 10:12:40
7a55a4c1-d4b9-457d-a431-3c9168894330|21907.97617577856|2025-02-28 11:57:51
54d01e6f-5cc1-4cd8-aafe-0934f4a57595|22533.862905188274|2025-03-29 21:03:51
8714882d-2378-4617-9654-ddde6a5a9ed1|36884.43368191382|2025-03-20 11:55:20
bbdfc9ac-7712-4233-80b1-4521313e4f1d|48393.77686655081|2025-06-02 18:45:44
6ad547a0-37fe-4fa6-86e7-62073b8a2eb6|12808.814114404544|2025-05-03 23:05:58
01815d01-3667-40a3-b16b-088be0b8f525|16143.705800971713|2025-01-04 13:36:05
35ae918b-19ef-46c3-be68-7c56583ae1dc|37416.019242682174|2025-01-11 17:41:45
9c39e53f-1d12-4053-b4c2-790ebd43e8b0|29946.278808554674|2025-03-21 09:23:39
4e48140f-ba24-4c4c-89a9-38da36f6ea51|47157.36087078276|2025-02-02 22:02:26
a9056ef1-bb4f-4182-8ea6-412ec4a30e25|14330.363579290086|2025-01-12 18:00:08
96ac3fb6-f038-4338-9798-ee9f87087fb7|37672.51617196567|2025-01-15 07:44:17
f9197f26-d39f-4602-9f20-933602557266|40898.65456695685|2025-03-29 20:15:39
ea30a483-8caf-4359-9f4c-d3e0de917109|37921.57177895279|2025-04-29 06:19:46
0ed9f89b-9d0c-4c1f-8609-63bed1d9e9fa|43672.96796051341|2025-04-21 19:28:41
dd08013a-22da-4eb4-a19f-f23339db77e0|12371.570429053922|2025-04-15 21:29:06
2d437a92-9dc9-4497-8915-c908d11a07d8|27775.98965871416|2025-06-06 02:21:05
376133b1-55a8-4372-b0cf-8ecd5a42667d|26957.42212236685|2025-02-27 15:00:05
2ed297e7-0f00-494e-bb46-ac0e4e559b25|23541.93820606352|2025-04-21 06:39:56
41ef09aa-e06b-4038-8083-105c31aeb05e|44315.52352695565|2025-02-24 00:33:43
6f7006be-5d8e-4086-b03a-0d262e9c8010|30999.47479169028|2025-01-22 12:34:24
c1341f44-d07d-4642-b341-1d605fc212e7|25529.559698044744|2025-02-25 11:50:43
3a4c5c6c-e48c-45e2-95a1-1da298586696|24356.15189349272|2025-03-02 23:08:46
f8666dbc-1221-4ff6-ac12-ce7fca74eee7|34785.6094083355|2025-04-28 00:12:14
f58826f5-fab2-4dbd-bd97-8215cbe9e68f|22038.641638363933|2025-05-27 21:27:31
18753bf2-0abe-438e-b3d1-06f14d30ef05|24833.998001060336|2025-02-18 16:20:45
87aa4383-fb2f-4b05-8c12-8c941fd4d89d|47517.61612579838|2025-05-19 11:41:05
2774d2f8-ff7b-4181-8dd0-25908548c7e3|29344.643384131054|2025-02-22 00:28:04
67623907-c0ba-4e88-8126-5e8234ad2fac|24174.668105683824|2025-02-09 23:25:05
85c6620b-3c5f-45ea-af30-e5e4f4ef63b5|36489.33743247888|2025-03-01 23:05:31
ee21869f-fae7-4fb2-8501-47b0d072b6b8|46134.39832302082|2025-06-02 15:43:23
82e921d2-281b-45a6-9404-febaf743d857|13123.028472893668|2025-05-01 00:54:17
7d1e59a5-2aed-43d2-b1af-7ed5aa8d1dad|42246.808234575394|2025-04-17 01:44:03
57fa8700-5ea1-4bc9-b54d-844708aedeee|7005.874693987454|2025-01-08 11:58:09
d6769165-6735-4817-9423-3e0e1a414bbb|48171.61254235932|2025-06-20 10:31:05
820a8bd6-a16b-4024-b982-c7152543c70e|20929.01188174543|2025-02-03 03:13:52
a1b96252-111b-4d78-99a0-8d6c313059f5|20229.174999926356|2025-06-27 21:39:29
9537c82d-7591-43a3-9cb2-6163cb403b76|42353.73621890076|2025-01-24 13:04:33
510359a9-5728-42be-80e8-e5779a5bd45e|20618.044149327765|2025-03-30 03:55:26
5d313edd-3268-41b4-9044-f198ed650e12|8277.959140665504|2025-05-24 04:00:55
335438a0-fb14-483b-807f-aedcd5f73666|8122.052341921054|2025-06-18 23:08:09
ff99b7cd-43f8-4ca7-b36a-889c5b5934ea|27647.38020142|2025-02-14 09:34:08
764c64cf-6353-482c-b50f-abc0f3131f23|5318.766510353374|2025-06-27 20:04:18
9bb355f3-df64-49d3-a996-b2e9260b6b0a|9377.043362016111|2025-02-12 01:05:39
733af354-46db-442e-a427-78223b33014d|39905.34020519696|2025-04-15 10:57:37
f4d573f8-8ec4-4a01-82cc-1950efd63ac1|27913.310963783882|2025-04-21 07:16:34
2d549f4f-9960-4767-b289-c8c82a3c65bf|49177.088064532676|2025-01-09 07:16:20
2c41b4eb-e2cf-4c3b-93d5-a7b7651aed43|7647.034067348043|2025-01-20 21:43:11
aa3cb5d2-7a4d-4d01-b02e-8b9f0b70e5aa|26393.3283053756|2025-05-07 19:09:54
98ce2935-2ff3-4fbd-ad01-8bb10bf28b0b|40961.77207507988|2025-06-22 04:21:30
48da1b47-bd50-4913-81b0-9782e09dc175|15737.285895247278|2025-03-18 21:32:43
c0362f2e-de3a-4687-949e-582923412b27|22545.03611989488|2025-06-26 15:37:35
a60a141f-5250-4304-8775-9dca89f95a24|49586.85895705994|2025-03-09 23:34:38
4b8e5e5d-cbfa-4c09-9dea-9972c1d10b14|38169.17874735969|2025-05-27 03:56:38
19dd4d27-7097-4991-9151-fc61523b994a|33266.84449978522|2025-06-01 22:20:10
b7c4712a-7408-45b5-bd6a-78bc8da0c746|19006.450389004323|2025-02-04 21:58:58
1e41e47d-78b4-4f21-81c8-bc5ffad80467|23979.27711309002|2025-01-14 23:23:05
37e192ca-b274-4f61-9082-92b5736ea8a3|49091.64665308009|2025-05-06 19:00:22
38ba41bf-e07d-4157-8f15-ce1effd2ed43|2353.295548858753|2025-05-23 22:07:20
fc15e8ae-4ef6-4402-917e-56622c7073a4|3994.6540671532202|2025-06-08 10:34:19
cb3f1d10-204b-4ca1-a694-d432dba82d66|39467.754148493084|2025-02-19 14:17:23
84e5bc51-1d78-4a85-9e02-242d684bd4a4|5790.735682506843|2025-03-10 17:32:48
58160216-60ef-4a29-b51a-cbd6db924c86|28610.519935800414|2025-03-18 22:49:41
7fd5d447-6a7a-4fa7-8154-19c62585c397|6918.479287780208|2025-05-31 03:02:47
303fbda2-80f8-479e-ba40-e541d37a3860|35147.16305489618|2025-01-30 02:33:15
9182a6ef-53ef-404b-bfe4-85222cd6107b|13169.989456432762|2025-04-17 10:52:32
8f7567e8-d73f-4cf1-af14-b4ed6bd5e261|25658.731022519016|2025-01-10 12:31:03
67c4369e-6f7b-4104-86e6-28253ae974e9|2290.9131730474755|2025-02-14 23:04:00
300f1d72-dc8c-4143-8466-d97745140393|18484.851550521857|2025-03-26 14:38:35
097d3091-d33d-4408-b323-bd33589f2eb8|37504.80179756606|2025-02-20 03:47:38
c8511e2d-4f85-4edb-8828-1c06704353ed|37061.2527170648|2025-04-06 10:59:35
ebd39d7a-255d-423e-9d2f-d7ab57f29734|26648.32763578342|2025-04-13 01:49:24
a8bfb17c-ddde-4c8a-8edd-01c4a5ad802c|17191.430227265504|2025-01-29 16:55:16
ab5fe4da-8876-4025-a853-2adff6c0af05|13805.519299645945|2025-04-20 06:54:09
4a399cf4-f70b-469e-8ba3-aac714866ce1|21555.45814744043|2025-02-17 12:16:19
c45c1196-e2d5-4b0b-9369-be8a1ab612d8|18975.84487366|2025-05-08 05:11:38
02afa26b-9a05-4a1e-9faf-82d388b8b14d|30308.18020679498|2025-03-06 09:50:38
d2a4b4b4-ce58-4d33-96f8-3866ee1260e3|48601.80486699508|2025-03-10 00:29:48
8ba2808f-d7cd-4d40-ba00-e46d494ff8b3|1596.54412089566|2025-02-20 12:11:33
f29f793c-3d59-4977-a415-0162fcb5ea01|45009.35618792201|2025-04-12 21:49:38
ef4ad79b-cbc5-4111-8995-36a42e3b8b2e|49742.66049670882|2025-03-01 03:45:18
a99fb906-a396-4e41-9d69-f301ab5104f2|48537.637873678825|2025-02-19 16:32:12
1a4e038e-c412-4d15-8fcc-7c36d7743e7e|41690.02918877752|2025-06-11 06:48:02
b5894fde-fc10-4ab1-a921-a67d01c7701f|17154.667073202523|2025-04-15 00:54:10
cd34be94-ee7e-4e45-b135-2418651c346c|7003.649568389553|2025-05-21 02:41:23
10ce4b23-9428-4051-acf4-1bf31382208a|36742.92589603239|2025-06-03 07:32:34
06c919c3-ae86-46a7-9af9-eaa18957f05a|2020.8957355359332|2025-05-27 22:02:54
9a8d376a-b173-4676-84a7-d9189f2ead45|29976.34149020116|2025-05-30 00:26:29
